발표일자,예보지점 X 좌표,예보지점 Y 좌표,자료구분코드,실황 값
2024-05-14,59,88,VEC,137
2024-05-14,59,88,UUU,-1.3
2024-05-14,59,88,T1H,12.2
2024-05-14,59,88,RN1,0
2024-05-14,59,88,REH,85
2024-05-14,59,88,PTY,0
2024-05-14,60,91,VVV,-0.3
2024-05-14,60,91,VEC,14
2024-05-14,60,91,UUU,0
2024-05-14,60,91,WSD,0.4
2024-05-14,63,90,PTY,0
2024-05-14,63,90,REH,75
2024-05-14,63,90,UUU,-1.3
2024-05-14,63,90,T1H,12.7
2024-05-14,63,90,RN1,0
2024-05-14,60,91,T1H,11.6
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,81
2024-05-14,60,91,PTY,0
2024-05-14,63,89,WSD,1.8
2024-05-14,63,89,VVV,1.2
2024-05-14,63,89,VEC,131
2024-05-14,63,89,UUU,-1.3
2024-05-14,63,89,PTY,0
2024-05-14,63,89,T1H,12.7
2024-05-14,63,89,RN1,0
2024-05-14,63,89,REH,75
2024-05-14,63,90,VEC,131
2024-05-14,63,90,VVV,1.2
2024-05-14,56,92,WSD,1.4
2024-05-14,56,92,VVV,0.4
2024-05-14,56,92,VEC,107
2024-05-14,56,92,UUU,-1.2
2024-05-14,56,92,T1H,11.1
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,97
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,0.1
2024-05-14,58,83,VVV,0
2024-05-14,58,83,VEC,45
2024-05-14,58,83,UUU,0
2024-05-14,58,83,T1H,10.2
2024-05-14,58,83,RN1,0
2024-05-14,58,83,REH,80
2024-05-14,58,83,PTY,0
2024-05-14,63,90,WSD,1.8
2024-05-14,56,87,WSD,0.9
2024-05-14,52,85,PTY,0
2024-05-14,52,85,REH,96
2024-05-14,52,85,RN1,0
2024-05-14,52,85,T1H,9.8
2024-05-14,52,85,UUU,-2
2024-05-14,52,85,VEC,118
2024-05-14,52,85,VVV,1.1
2024-05-14,52,85,WSD,2.4
2024-05-14,56,87,VEC,153
2024-05-14,56,87,VVV,0.8
2024-05-14,56,87,T1H,11.9
2024-05-14,56,87,RN1,0
2024-05-14,56,87,UUU,-0.3
2024-05-14,56,87,PTY,0
2024-05-14,56,87,REH,87
2024-05-14,59,88,PTY,0
2024-05-14,59,88,REH,86
2024-05-14,59,88,RN1,0
2024-05-14,56,92,UUU,-1.2
2024-05-14,56,92,WSD,1.4
2024-05-14,56,92,VVV,0.4
2024-05-14,56,92,VEC,107
2024-05-14,59,88,T1H,12
2024-05-14,59,88,UUU,-1.1
2024-05-14,59,88,VEC,141
2024-05-14,59,88,VVV,1.5
2024-05-14,59,88,WSD,1.9
2024-05-14,60,91,WSD,0.1
2024-05-14,60,91,VVV,0
2024-05-14,60,91,VEC,0
2024-05-14,60,91,UUU,0
2024-05-14,60,91,T1H,11.1
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,83
2024-05-14,60,91,PTY,0
2024-05-14,63,89,WSD,1.9
2024-05-14,63,89,VVV,1.3
2024-05-14,63,89,VEC,133
2024-05-14,63,89,UUU,-1.3
2024-05-14,63,89,T1H,12.4
2024-05-14,63,89,RN1,0
2024-05-14,63,89,REH,76
2024-05-14,63,89,PTY,0
2024-05-14,56,92,T1H,10.9
2024-05-14,63,90,PTY,0
2024-05-14,63,90,REH,76
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,96
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,0.1
2024-05-14,58,83,VVV,0
2024-05-14,58,83,VEC,0
2024-05-14,58,83,UUU,0
2024-05-14,58,83,T1H,9.8
2024-05-14,58,83,RN1,0
2024-05-14,58,83,REH,82
2024-05-14,58,83,PTY,0
2024-05-14,63,90,WSD,1.9
2024-05-14,63,90,VVV,1.3
2024-05-14,63,90,VEC,133
2024-05-14,63,90,UUU,-1.3
2024-05-14,63,90,T1H,12.4
2024-05-14,63,90,RN1,0
2024-05-14,52,85,T1H,9.3
2024-05-14,52,85,UUU,-1.8
2024-05-14,52,85,VEC,115
2024-05-14,52,85,VVV,0.9
2024-05-14,52,85,WSD,2.1
2024-05-14,56,87,REH,90
2024-05-14,56,87,RN1,0
2024-05-14,56,87,T1H,11.1
2024-05-14,56,87,UUU,-0.1
2024-05-14,56,87,VEC,146
2024-05-14,56,87,VVV,0.3
2024-05-14,56,87,WSD,0.4
2024-05-14,52,85,PTY,0
2024-05-14,52,85,REH,98
2024-05-14,52,85,RN1,0
2024-05-14,56,87,PTY,0
2024-05-14,59,88,PTY,0
2024-05-14,59,88,REH,89
2024-05-14,59,88,RN1,0
2024-05-14,59,88,T1H,11.5
2024-05-14,59,88,WSD,2.4
2024-05-14,59,88,VVV,1.9
2024-05-14,59,88,UUU,-1.4
2024-05-14,59,88,VEC,142
2024-05-14,63,90,REH,77
2024-05-14,63,90,PTY,0
2024-05-14,60,91,VVV,0
2024-05-14,60,91,VEC,90
2024-05-14,60,91,UUU,0
2024-05-14,60,91,T1H,10.4
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,88
2024-05-14,60,91,PTY,0
2024-05-14,63,89,WSD,1.4
2024-05-14,63,89,VVV,0.8
2024-05-14,63,89,VEC,126
2024-05-14,63,89,UUU,-1
2024-05-14,63,89,T1H,12
2024-05-14,63,89,RN1,0
2024-05-14,63,89,REH,77
2024-05-14,63,89,PTY,0
2024-05-14,60,91,WSD,0.1
2024-05-14,63,90,RN1,0
2024-05-14,63,90,T1H,12
2024-05-14,63,90,UUU,-1
2024-05-14,56,92,WSD,1.3
2024-05-14,56,92,VVV,0.2
2024-05-14,56,92,VEC,99
2024-05-14,56,92,UUU,-1.2
2024-05-14,56,92,T1H,10.7
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,98
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,0.1
2024-05-14,58,83,VVV,0
2024-05-14,58,83,VEC,0
2024-05-14,58,83,UUU,0
2024-05-14,58,83,T1H,9.1
2024-05-14,58,83,RN1,0
2024-05-14,58,83,REH,83
2024-05-14,58,83,PTY,0
2024-05-14,63,90,WSD,1.4
2024-05-14,63,90,VVV,0.8
2024-05-14,63,90,VEC,126
2024-05-14,56,87,REH,92
2024-05-14,56,87,PTY,0
2024-05-14,59,88,WSD,2.3
2024-05-14,59,88,VVV,1.8
2024-05-14,59,88,VEC,140
2024-05-14,59,88,UUU,-1.4
2024-05-14,59,88,T1H,11.3
2024-05-14,59,88,RN1,0
2024-05-14,59,88,REH,90
2024-05-14,59,88,PTY,0
2024-05-14,52,85,RN1,0
2024-05-14,56,87,RN1,0
2024-05-14,56,87,T1H,10.9
2024-05-14,52,85,WSD,1.3
2024-05-14,52,85,VVV,0.5
2024-05-14,52,85,VEC,113
2024-05-14,52,85,UUU,-1.1
2024-05-14,52,85,T1H,9.6
2024-05-14,52,85,REH,97
2024-05-14,52,85,PTY,0
2024-05-14,56,87,WSD,0.2
2024-05-14,56,87,VVV,0.2
2024-05-14,56,87,VEC,153
2024-05-14,56,87,UUU,0
2024-05-14,63,90,RN1,0
2024-05-14,63,90,REH,77
2024-05-14,63,90,PTY,0
2024-05-14,60,91,WSD,0.4
2024-05-14,60,91,VVV,0.1
2024-05-14,60,91,VEC,104
2024-05-14,60,91,UUU,-0.3
2024-05-14,60,91,T1H,10.2
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,87
2024-05-14,60,91,PTY,0
2024-05-14,63,89,WSD,1.2
2024-05-14,63,89,VVV,0.6
2024-05-14,63,89,VEC,121
2024-05-14,63,89,UUU,-0.9
2024-05-14,63,89,T1H,12
2024-05-14,63,89,RN1,0
2024-05-14,63,89,REH,77
2024-05-14,63,89,PTY,0
2024-05-14,63,90,UUU,-0.9
2024-05-14,63,90,VEC,121
2024-05-14,63,90,VVV,0.6
2024-05-14,63,90,T1H,12
2024-05-14,56,92,WSD,1.1
2024-05-14,56,92,VVV,0.4
2024-05-14,56,92,VEC,112
2024-05-14,56,92,UUU,-0.9
2024-05-14,56,92,T1H,10.4
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,97
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,0.1
2024-05-14,63,90,WSD,1.2
2024-05-14,58,83,PTY,0
2024-05-14,58,83,REH,84
2024-05-14,58,83,RN1,0
2024-05-14,58,83,T1H,8.8
2024-05-14,58,83,UUU,0
2024-05-14,58,83,VEC,0
2024-05-14,58,83,VVV,0
2024-05-14,56,87,REH,94
2024-05-14,56,87,PTY,0
2024-05-14,56,87,RN1,0
2024-05-14,56,87,T1H,10.2
2024-05-14,56,87,UUU,0
2024-05-14,56,87,VEC,0
2024-05-14,56,87,VVV,0
2024-05-14,56,87,WSD,0.1
2024-05-14,52,85,PTY,0
2024-05-14,52,85,REH,95
2024-05-14,52,85,RN1,0
2024-05-14,52,85,T1H,9.8
2024-05-14,52,85,UUU,-1.3
2024-05-14,52,85,VEC,133
2024-05-14,52,85,VVV,1.3
2024-05-14,52,85,WSD,1.9
2024-05-14,56,92,T1H,10.4
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,97
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,0.1
2024-05-14,58,83,VVV,0
2024-05-14,58,83,VEC,0
2024-05-14,58,83,UUU,0
2024-05-14,58,83,T1H,8.8
2024-05-14,58,83,RN1,0
2024-05-14,58,83,REH,83
2024-05-14,58,83,PTY,0
2024-05-14,56,92,UUU,-0.9
2024-05-14,56,92,VEC,121
2024-05-14,59,88,WSD,2
2024-05-14,59,88,VVV,1.4
2024-05-14,59,88,VEC,135
2024-05-14,59,88,UUU,-1.3
2024-05-14,59,88,T1H,11.3
2024-05-14,59,88,RN1,0
2024-05-14,59,88,REH,91
2024-05-14,59,88,PTY,0
2024-05-14,56,92,WSD,1.2
2024-05-14,56,92,VVV,0.6
2024-05-14,63,89,REH,77
2024-05-14,63,89,RN1,0
2024-05-14,63,89,T1H,12
2024-05-14,63,89,UUU,-0.9
2024-05-14,63,89,VEC,112
2024-05-14,63,89,VVV,0.4
2024-05-14,63,89,WSD,1.1
2024-05-14,60,91,PTY,0
2024-05-14,63,89,PTY,0
2024-05-14,63,90,REH,77
2024-05-14,60,91,T1H,10.3
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,87
2024-05-14,63,90,WSD,1.1
2024-05-14,63,90,VVV,0.4
2024-05-14,63,90,VEC,112
2024-05-14,63,90,UUU,-0.9
2024-05-14,63,90,T1H,12
2024-05-14,63,90,RN1,0
2024-05-14,63,90,PTY,0
2024-05-14,60,91,UUU,-0.7
2024-05-14,60,91,VEC,90
2024-05-14,60,91,VVV,0
2024-05-14,60,91,WSD,0.8
2024-05-14,52,85,PTY,0
2024-05-14,52,85,REH,96
2024-05-14,52,85,RN1,0
2024-05-14,52,85,T1H,9.7
2024-05-14,52,85,VEC,128
2024-05-14,52,85,VVV,1.5
2024-05-14,52,85,WSD,2.4
2024-05-14,52,85,UUU,-1.8
2024-05-14,59,88,PTY,0
2024-05-14,59,88,REH,91
2024-05-14,59,88,RN1,0
2024-05-14,59,88,T1H,11.1
2024-05-14,59,88,UUU,-0.9
2024-05-14,56,92,WSD,0.6
2024-05-14,56,92,VVV,0.2
2024-05-14,56,92,VEC,108
2024-05-14,56,92,UUU,-0.5
2024-05-14,56,92,PTY,0
2024-05-14,56,92,REH,96
2024-05-14,56,92,RN1,0
2024-05-14,56,92,T1H,10.5
2024-05-14,59,88,VEC,132
2024-05-14,59,88,VVV,0.9
2024-05-14,59,88,WSD,1.3
2024-05-14,56,87,PTY,0
2024-05-14,56,87,REH,94
2024-05-14,56,87,RN1,0
2024-05-14,56,87,T1H,10.4
2024-05-14,56,87,UUU,0
2024-05-14,56,87,VEC,0
2024-05-14,56,87,VVV,0
2024-05-14,56,87,WSD,0.1
2024-05-14,58,83,PTY,0
2024-05-14,58,83,REH,82
2024-05-14,58,83,RN1,0
2024-05-14,58,83,T1H,8.9
2024-05-14,58,83,UUU,0
2024-05-14,58,83,VEC,0
2024-05-14,58,83,VVV,0
2024-05-14,58,83,WSD,0.1
2024-05-14,63,89,UUU,-0.7
2024-05-14,63,89,T1H,11.7
2024-05-14,63,89,RN1,0
2024-05-14,63,89,REH,78
2024-05-14,63,89,PTY,0
2024-05-14,63,89,VEC,122
2024-05-14,63,89,VVV,0.5
2024-05-14,63,89,WSD,0.9
2024-05-14,60,91,PTY,0
2024-05-14,60,91,REH,87
2024-05-14,60,91,RN1,0
2024-05-14,60,91,T1H,10.3
2024-05-14,60,91,UUU,-0.8
2024-05-14,60,91,VEC,90
2024-05-14,60,91,VVV,0
2024-05-14,60,91,WSD,0.9
2024-05-14,63,90,PTY,0
2024-05-14,63,90,REH,78
2024-05-14,63,90,RN1,0
2024-05-14,63,90,T1H,11.7
2024-05-14,63,90,UUU,-0.7
2024-05-14,63,90,VEC,122
2024-05-14,63,90,VVV,0.5
2024-05-14,63,90,WSD,0.9
2024-05-14,52,85,PTY,0
2024-05-14,56,87,WSD,0.1
2024-05-14,56,87,VVV,0
2024-05-14,56,87,VEC,0
2024-05-14,56,87,UUU,0
2024-05-14,56,87,T1H,10
2024-05-14,56,87,RN1,0
2024-05-14,56,87,REH,94
2024-05-14,56,87,PTY,0
2024-05-14,52,85,REH,95
2024-05-14,52,85,RN1,0
2024-05-14,52,85,T1H,10.3
2024-05-14,52,85,UUU,-1.9
2024-05-14,52,85,VEC,121
2024-05-14,52,85,VVV,1.2
2024-05-14,52,85,WSD,2.3
2024-05-14,56,92,UUU,0
2024-05-14,56,92,VEC,0
2024-05-14,56,92,VVV,0
2024-05-14,56,92,WSD,0.1
2024-05-14,59,88,PTY,0
2024-05-14,59,88,REH,90
2024-05-14,59,88,RN1,0
2024-05-14,59,88,T1H,11.2
2024-05-14,59,88,UUU,-0.8
2024-05-14,59,88,VEC,143
2024-05-14,59,88,VVV,1.2
2024-05-14,59,88,WSD,1.5
2024-05-14,63,90,RN1,0
2024-05-14,63,90,REH,78
2024-05-14,63,90,PTY,0
2024-05-14,60,91,WSD,0.6
2024-05-14,60,91,VVV,-0.2
2024-05-14,60,91,VEC,59
2024-05-14,60,91,UUU,-0.4
2024-05-14,60,91,T1H,10.4
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,89
2024-05-14,60,91,PTY,0
2024-05-14,63,89,WSD,1
2024-05-14,63,89,VVV,0.3
2024-05-14,63,89,VEC,107
2024-05-14,63,89,PTY,0
2024-05-14,63,89,REH,78
2024-05-14,63,89,RN1,0
2024-05-14,63,89,T1H,12
2024-05-14,63,89,UUU,-0.9
2024-05-14,63,90,T1H,12
2024-05-14,63,90,UUU,-0.9
2024-05-14,63,90,VEC,107
2024-05-14,56,92,T1H,10.6
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,96
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,0.5
2024-05-14,58,83,VVV,-0.4
2024-05-14,58,83,VEC,22
2024-05-14,58,83,UUU,-0.1
2024-05-14,58,83,T1H,8.8
2024-05-14,58,83,RN1,0
2024-05-14,58,83,REH,83
2024-05-14,58,83,PTY,0
2024-05-14,63,90,WSD,1
2024-05-14,63,90,VVV,0.3
2024-05-14,52,85,PTY,0
2024-05-14,52,85,REH,98
2024-05-14,52,85,RN1,0
2024-05-14,52,85,T1H,10.1
2024-05-14,52,85,UUU,-1.8
2024-05-14,52,85,VEC,108
2024-05-14,52,85,VVV,0.6
2024-05-14,52,85,WSD,2
2024-05-14,59,88,RN1,0
2024-05-14,59,88,T1H,11.3
2024-05-14,59,88,UUU,-1
2024-05-14,59,88,VEC,140
2024-05-14,59,88,VVV,1.3
2024-05-14,59,88,WSD,1.7
2024-05-14,56,87,PTY,0
2024-05-14,56,87,REH,94
2024-05-14,56,87,RN1,0
2024-05-14,56,87,T1H,10.3
2024-05-14,56,87,UUU,0
2024-05-14,56,87,VEC,0
2024-05-14,56,87,VVV,0
2024-05-14,56,87,WSD,0.1
2024-05-14,59,88,PTY,0
2024-05-14,59,88,REH,90
2024-05-14,56,92,WSD,0.1
2024-05-14,56,92,VVV,0
2024-05-14,56,92,VEC,0
2024-05-14,56,92,UUU,0
2024-05-14,56,92,REH,96
2024-05-14,58,83,PTY,0
2024-05-14,58,83,REH,82
2024-05-14,58,83,RN1,0
2024-05-14,58,83,T1H,8.9
2024-05-14,58,83,UUU,-0.6
2024-05-14,58,83,VEC,45
2024-05-14,56,92,T1H,10.6
2024-05-14,56,92,RN1,0
2024-05-14,58,83,VVV,-0.6
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,1
2024-05-14,63,90,RN1,0
2024-05-14,63,90,REH,78
2024-05-14,60,91,VEC,0
2024-05-14,63,90,PTY,0
2024-05-14,60,91,WSD,0.1
2024-05-14,60,91,VVV,0
2024-05-14,60,91,UUU,0
2024-05-14,60,91,T1H,10.4
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,89
2024-05-14,60,91,PTY,0
2024-05-14,63,90,T1H,11.9
2024-05-14,63,90,UUU,-0.9
2024-05-14,63,90,VEC,117
2024-05-14,63,90,VVV,0.5
2024-05-14,63,90,WSD,1.1
2024-05-14,63,89,PTY,0
2024-05-14,63,89,REH,78
2024-05-14,63,89,RN1,0
2024-05-14,63,89,T1H,11.9
2024-05-14,63,89,UUU,-0.9
2024-05-14,63,89,VEC,117
2024-05-14,63,89,VVV,0.5
2024-05-14,63,89,WSD,1.1
2024-05-14,52,85,PTY,0
2024-05-14,52,85,REH,99
2024-05-14,52,85,RN1,0
2024-05-14,52,85,T1H,10.5
2024-05-14,52,85,UUU,-2
2024-05-14,52,85,VEC,113
2024-05-14,52,85,VVV,0.9
2024-05-14,52,85,WSD,2.3
2024-05-14,56,87,VEC,0
2024-05-14,56,87,WSD,0.1
2024-05-14,56,87,UUU,0
2024-05-14,56,87,T1H,10.6
2024-05-14,56,87,VVV,0
2024-05-14,56,87,RN1,0
2024-05-14,56,87,REH,94
2024-05-14,56,87,PTY,0
2024-05-14,59,88,REH,90
2024-05-14,59,88,RN1,0
2024-05-14,56,92,T1H,10.7
2024-05-14,59,88,PTY,0
2024-05-14,56,92,WSD,0.5
2024-05-14,56,92,VVV,0.1
2024-05-14,56,92,VEC,101
2024-05-14,56,92,UUU,-0.4
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,96
2024-05-14,56,92,PTY,0
2024-05-14,59,88,T1H,11.7
2024-05-14,59,88,UUU,-0.7
2024-05-14,59,88,VEC,152
2024-05-14,59,88,VVV,1.5
2024-05-14,59,88,WSD,1.7
2024-05-14,63,90,RN1,0
2024-05-14,63,90,REH,78
2024-05-14,63,90,PTY,0
2024-05-14,60,91,WSD,0.5
2024-05-14,60,91,VVV,-0.3
2024-05-14,60,91,VEC,37
2024-05-14,60,91,UUU,-0.2
2024-05-14,60,91,T1H,10.3
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,89
2024-05-14,60,91,PTY,0
2024-05-14,63,89,WSD,1.3
2024-05-14,63,89,VVV,0.6
2024-05-14,63,89,VEC,119
2024-05-14,63,89,UUU,-1
2024-05-14,63,89,T1H,11.9
2024-05-14,63,89,RN1,0
2024-05-14,63,89,REH,78
2024-05-14,63,89,PTY,0
2024-05-14,63,90,T1H,11.9
2024-05-14,63,90,UUU,-1
2024-05-14,63,90,VEC,119
2024-05-14,58,83,WSD,1.1
2024-05-14,58,83,VVV,-0.6
2024-05-14,58,83,VEC,52
2024-05-14,58,83,UUU,-0.8
2024-05-14,58,83,T1H,8.8
2024-05-14,58,83,RN1,0
2024-05-14,58,83,REH,81
2024-05-14,58,83,PTY,0
2024-05-14,63,90,WSD,1.3
2024-05-14,63,90,VVV,0.6
2024-05-14,52,85,PTY,0
2024-05-14,52,85,REH,99
2024-05-14,52,85,RN1,0
2024-05-14,52,85,T1H,9.4
2024-05-14,52,85,UUU,-1.9
2024-05-14,52,85,VEC,125
2024-05-14,52,85,VVV,1.4
2024-05-14,52,85,WSD,2.4
2024-05-14,56,87,RN1,0
2024-05-14,56,87,PTY,0
2024-05-14,56,87,REH,94
2024-05-14,56,87,T1H,10.3
2024-05-14,56,87,UUU,0
2024-05-14,56,87,VEC,0
2024-05-14,56,87,VVV,0
2024-05-14,56,87,WSD,0.1
2024-05-14,59,88,T1H,12
2024-05-14,59,88,RN1,0
2024-05-14,59,88,REH,90
2024-05-14,59,88,PTY,0
2024-05-14,59,88,UUU,-0.3
2024-05-14,59,88,WSD,1.4
2024-05-14,59,88,VVV,1.3
2024-05-14,59,88,VEC,163
2024-05-14,56,92,WSD,0.2
2024-05-14,56,92,VVV,0
2024-05-14,56,92,VEC,90
2024-05-14,56,92,UUU,-0.1
2024-05-14,56,92,REH,96
2024-05-14,56,92,RN1,0
2024-05-14,56,92,PTY,0
2024-05-14,56,92,T1H,10.9
2024-05-14,63,90,VVV,0.4
2024-05-14,63,90,VEC,114
2024-05-14,63,90,UUU,-0.8
2024-05-14,63,90,T1H,12.1
2024-05-14,63,90,RN1,0
2024-05-14,63,90,REH,77
2024-05-14,60,91,PTY,0
2024-05-14,63,90,PTY,0
2024-05-14,60,91,WSD,1.2
2024-05-14,60,91,VVV,-0.8
2024-05-14,60,91,VEC,42
2024-05-14,60,91,UUU,-0.7
2024-05-14,60,91,T1H,10.1
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,90
2024-05-14,63,90,WSD,1
2024-05-14,58,83,PTY,0
2024-05-14,58,83,REH,82
2024-05-14,58,83,RN1,0
2024-05-14,58,83,T1H,8.8
2024-05-14,58,83,UUU,-0.7
2024-05-14,58,83,VEC,63
2024-05-14,58,83,VVV,-0.3
2024-05-14,58,83,WSD,0.9
2024-05-14,63,89,WSD,1
2024-05-14,63,89,VVV,0.4
2024-05-14,63,89,VEC,114
2024-05-14,63,89,UUU,-0.8
2024-05-14,63,89,T1H,12.1
2024-05-14,63,89,RN1,0
2024-05-14,63,89,REH,77
2024-05-14,63,89,PTY,0
2024-05-14,52,85,PTY,0
2024-05-14,52,85,UUU,-1.7
2024-05-14,52,85,T1H,9.7
2024-05-14,52,85,RN1,0
2024-05-14,52,85,REH,99
2024-05-14,52,85,VEC,126
2024-05-14,56,87,PTY,0
2024-05-14,56,87,REH,93
2024-05-14,56,87,RN1,0
2024-05-14,56,87,T1H,10.8
2024-05-14,56,87,UUU,0
2024-05-14,56,87,VEC,0
2024-05-14,52,85,VVV,1.3
2024-05-14,56,87,VVV,0
2024-05-14,56,87,WSD,0.1
2024-05-14,52,85,WSD,2.2
2024-05-14,58,83,PTY,0
2024-05-14,63,90,WSD,0.8
2024-05-14,63,90,VVV,0.5
2024-05-14,63,90,VEC,130
2024-05-14,63,90,UUU,-0.5
2024-05-14,63,90,T1H,12.2
2024-05-14,63,90,RN1,0
2024-05-14,63,90,REH,77
2024-05-14,63,90,PTY,0
2024-05-14,60,91,WSD,0.3
2024-05-14,60,91,VVV,-0.1
2024-05-14,60,91,VEC,45
2024-05-14,60,91,UUU,-0.1
2024-05-14,60,91,T1H,10.5
2024-05-14,60,91,RN1,0
2024-05-14,60,91,REH,90
2024-05-14,60,91,PTY,0
2024-05-14,58,83,REH,79
2024-05-14,58,83,RN1,0
2024-05-14,58,83,T1H,9.4
2024-05-14,59,88,VEC,135
2024-05-14,59,88,VVV,0.6
2024-05-14,59,88,WSD,0.8
2024-05-14,59,88,UUU,-0.5
2024-05-14,59,88,T1H,11.6
2024-05-14,59,88,RN1,0
2024-05-14,59,88,REH,91
2024-05-14,59,88,PTY,0
2024-05-14,56,92,WSD,0.1
2024-05-14,56,92,VVV,0
2024-05-14,56,92,VEC,90
2024-05-14,56,92,UUU,0
2024-05-14,56,92,T1H,11.1
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,95
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,0.1
2024-05-14,58,83,VVV,0.1
2024-05-14,58,83,VEC,135
2024-05-14,58,83,UUU,0
2024-05-14,63,89,PTY,0
2024-05-14,63,89,REH,77
2024-05-14,63,89,RN1,0
2024-05-14,63,89,T1H,12.2
2024-05-14,63,89,UUU,-0.5
2024-05-14,63,89,VEC,130
2024-05-14,63,89,VVV,0.5
2024-05-14,63,89,WSD,0.8
2024-05-14,56,92,UUU,0.4
2024-05-14,56,92,T1H,11.2
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,95
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,0.1
2024-05-14,58,83,VVV,0
2024-05-14,58,83,VEC,0
2024-05-14,58,83,UUU,0
2024-05-14,58,83,T1H,9.1
2024-05-14,58,83,RN1,0
2024-05-14,58,83,REH,80
2024-05-14,58,83,PTY,0
2024-05-14,63,90,WSD,1.6
2024-05-14,63,90,VVV,1.2
2024-05-14,63,90,VEC,140
2024-05-14,63,90,UUU,-0.9
2024-05-14,63,90,T1H,11.8
2024-05-14,63,90,RN1,0
2024-05-14,63,90,REH,78
2024-05-14,60,91,WSD,0.1
2024-05-14,63,90,PTY,0
2024-05-14,56,92,VEC,330
2024-05-14,56,92,VVV,-0.6
2024-05-14,52,85,WSD,2
2024-05-14,52,85,VEC,120
2024-05-14,52,85,UUU,-1.6
2024-05-14,52,85,T1H,9.6
2024-05-14,52,85,RN1,0
2024-05-14,52,85,REH,98
2024-05-14,52,85,PTY,0
2024-05-14,56,87,WSD,0.1
2024-05-14,56,87,VVV,0.1
2024-05-14,56,87,VEC,135
2024-05-14,56,87,UUU,0
2024-05-14,56,87,T1H,11.1
2024-05-14,56,87,RN1,0
2024-05-14,56,92,WSD,0.8
2024-05-14,59,88,PTY,0
2024-05-14,59,88,REH,90
2024-05-14,59,88,RN1,0
2024-05-14,52,85,VVV,1
2024-05-14,59,88,T1H,11.8
2024-05-14,59,88,UUU,-1.7
2024-05-14,56,87,REH,93
2024-05-14,56,87,PTY,0
2024-05-14,59,88,WSD,2.6
2024-05-14,59,88,VEC,137
2024-05-14,59,88,VVV,1.9
2024-05-14,63,89,RN1,0
2024-05-14,63,89,PTY,0
2024-05-14,63,89,REH,78
2024-05-14,63,89,T1H,11.8
2024-05-14,63,89,UUU,-0.9
2024-05-14,63,89,VEC,140
2024-05-14,63,89,VVV,1.2
2024-05-14,63,89,WSD,1.6
2024-05-14,60,91,REH,89
2024-05-14,60,91,RN1,0
2024-05-14,60,91,T1H,10.8
2024-05-14,60,91,UUU,0
2024-05-14,60,91,PTY,0
2024-05-14,60,91,VVV,0
2024-05-14,60,91,VEC,0
2024-05-14,56,92,T1H,11.6
2024-05-14,59,88,UUU,-1.4
2024-05-14,59,88,T1H,11.9
2024-05-14,59,88,RN1,0
2024-05-14,59,88,REH,87
2024-05-14,59,88,PTY,0
2024-05-14,56,92,WSD,1.1
2024-05-14,56,92,VVV,0.1
2024-05-14,56,92,VEC,95
2024-05-14,56,92,UUU,-1
2024-05-14,56,92,RN1,0
2024-05-14,56,92,REH,94
2024-05-14,56,92,PTY,0
2024-05-14,58,83,WSD,0.1
2024-05-14,58,83,VVV,0
2024-05-14,58,83,VEC,360
2024-05-14,58,83,UUU,0
2024-05-14,59,88,VEC,142
2024-05-14,59,88,VVV,1.9
2024-05-14,59,88,WSD,2.4
2024-05-14,52,85,WSD,2.4
2024-05-14,52,85,VVV,1.2
2024-05-14,52,85,VEC,120
2024-05-14,52,85,UUU,-2
2024-05-14,52,85,T1H,9.9
2024-05-14,52,85,RN1,0
2024-05-14,52,85,REH,96
2024-05-14,52,85,PTY,0
2024-05-14,56,87,WSD,0.1
2024-05-14,56,87,VVV,0
2024-05-14,56,87,VEC,0
2024-05-14,56,87,UUU,0
2024-05-14,56,87,T1H,11.2
2024-05-14,56,87,RN1,0
2024-05-14,56,87,REH,94
